Map,Random,MaxImmediateDistance,MCTS,QLearning,DQN
2024-12-06 18:56:09,-138,-946.0,,,
2024-12-06 18:59:41,-845,64.0,,,
2024-12-06 18:56:36,64,64.0,,,
2024-12-06 19:01:56,64,64.0,,,
2024-12-06 18:55:11,-1047,-340.0,,,
2024-12-06 18:55:29,64,64.0,,,
2024-12-06 19:02:49,-1653,64.0,,,
2024-12-06 18:59:46,64,64.0,,,
2024-12-06 18:55:16,-542,64.0,,,
2024-12-06 19:01:51,-542,64.0,,,
2024-12-06 18:56:31,-340,-441.0,,,
2024-12-06 19:02:22,444,64.0,,,
2024-12-06 18:55:42,64,64.0,,,
2024-12-06 19:01:05,-643,-542.0,,,
2024-12-06 18:59:12,-441,64.0,,,
2024-12-06 19:01:02,64,64.0,,,
2024-12-06 18:55:45,64,64.0,,,
2024-12-06 19:02:25,-1047,64.0,,,
2024-12-06 19:01:34,-744,-138.0,,,
2024-12-06 18:56:54,344,704.0,,,
2024-12-06 18:59:23,-643,64.0,,,
2024-12-06 19:02:14,-845,-542.0,,,
2024-12-06 19:01:33,-542,64.0,,,
2024-12-06 18:59:24,-744,-946.0,,,
2024-12-06 19:00:58,-542,-946.0,,,
2024-12-06 18:57:38,-441,-441.0,,,
2024-12-06 18:54:20,-1047,94.0,,,
2024-12-06 18:57:07,84,64.0,,,
2024-12-06 18:54:18,-340,64.0,,,
2024-12-06 18:58:48,-542,-1148.0,,,
2024-12-06 18:57:09,-744,-1047.0,,,
2024-12-06 18:58:41,64,64.0,,,
2024-12-06 18:57:36,-1249,-239.0,,,
2024-12-06 19:00:56,64,64.0,,,
2024-12-06 18:54:11,-441,-340.0,,,
2024-12-06 18:54:29,-340,-744.0,,,
2024-12-06 18:58:46,-441,-37.0,,,
2024-12-06 18:54:16,64,64.0,,,
2024-12-06 19:00:51,-1047,64.0,,,
2024-12-06 18:57:31,-643,544.0,,,
2024-12-06 19:03:22,-441,-340.0,,,
2024-12-06 18:54:42,-946,64.0,,,
2024-12-06 19:00:05,64,64.0,,,
2024-12-06 18:58:12,-714,-643.0,,,
2024-12-06 19:00:02,64,64.0,,,
2024-12-06 18:54:45,64,64.0,,,
2024-12-06 19:03:25,-542,64.0,,,
2024-12-06 18:58:15,-845,-744.0,,,
2024-12-06 19:00:34,64,64.0,,,
2024-12-06 19:03:13,-542,-542.0,,,
2024-12-06 18:58:23,-138,64.0,,,
2024-12-06 19:03:14,-1148,64.0,,,
2024-12-06 18:57:53,-37,64.0,,,
2024-12-06 19:00:33,-37,64.0,,,
2024-12-06 18:58:47,-643,-441.0,,,
2024-12-06 18:54:28,-542,-744.0,,,
2024-12-06 19:00:50,-37,64.0,,,
2024-12-06 18:57:30,-845,-362.0,,,
2024-12-06 18:58:40,-744,64.0,,,
2024-12-06 18:57:37,-441,64.0,,,
2024-12-06 19:00:57,-542,-138.0,,,
2024-12-06 18:54:19,-744,64.0,,,
2024-12-06 18:54:26,-542,64.0,,,
2024-12-06 18:58:49,-542,64.0,,,
2024-12-06 18:57:01,273,64.0,,,
2024-12-06 19:00:59,-946,-1047.0,,,
2024-12-06 18:57:39,-744,64.0,,,
2024-12-06 18:57:06,64,64.0,,,
2024-12-06 18:54:21,-1350,-542.0,,,
2024-12-06 18:57:52,64,64.0,,,
2024-12-06 18:58:25,-643,-37.0,,,
2024-12-06 19:03:12,-1148,-946.0,,,
2024-12-06 19:00:35,64,64.0,,,
2024-12-06 18:57:55,-1249,-643.0,,,
2024-12-06 18:58:22,-239,-744.0,,,
2024-12-06 18:54:44,-1047,64.0,,,
2024-12-06 19:03:24,-643,-643.0,,,
2024-12-06 19:00:03,-744,64.0,,,
2024-12-06 18:58:14,-239,64.0,,,
2024-12-06 18:54:43,-340,-542.0,,,
2024-12-06 18:58:13,-845,-239.0,,,
2024-12-06 19:00:19,64,64.0,,,
2024-12-06 18:58:31,291,-441.0,,,
2024-12-06 18:57:46,-340,64.0,,,
2024-12-06 19:00:26,-744,-1148.0,,,
2024-12-06 18:54:59,-744,64.0,,,
2024-12-06 18:58:36,64,64.0,,,
2024-12-06 19:03:06,-340,64.0,,,
2024-12-06 19:00:21,-643,-542.0,,,
2024-12-06 18:57:41,-138,-37.0,,,
2024-12-06 18:58:09,64,64.0,,,
2024-12-06 19:00:28,-926,-138.0,,,
2024-12-06 18:57:48,-542,-845.0,,,
2024-12-06 18:54:50,-1148,64.0,,,
2024-12-06 19:03:30,-643,64.0,,,
2024-12-06 18:58:07,-1047,-340.0,,,
2024-12-06 19:03:08,-441,64.0,,,
2024-12-06 19:00:10,-946,64.0,,,
2024-12-06 18:58:38,-37,-845.0,,,
2024-12-06 19:03:37,64,64.0,,,
2024-12-06 18:54:57,64,64.0,,,
2024-12-06 18:57:24,64,64.0,,,
2024-12-06 18:54:03,-643,64.0,,,
2024-12-06 18:58:53,244,94.0,,,
2024-12-06 18:54:04,-542,64.0,,,
2024-12-06 18:57:23,-138,84.0,,,
2024-12-06 19:00:43,-1148,-643.0,,,
2024-12-06 18:58:54,-473,64.0,,,
2024-12-06 18:57:12,-946,64.0,,,
2024-12-06 18:54:35,-946,-1047.0,,,
2024-12-06 18:58:06,-1047,-542.0,,,
2024-12-06 19:03:36,-138,64.0,,,
2024-12-06 18:54:56,-946,64.0,,,
2024-12-06 18:58:39,64,64.0,,,
2024-12-06 19:00:29,64,64.0,,,
2024-12-06 18:58:01,64,64.0,,,
2024-12-06 18:57:49,-1148,64.0,,,
2024-12-06 19:00:16,-744,64.0,,,
2024-12-06 18:54:51,64,94.0,,,
2024-12-06 19:03:31,-845,-542.0,,,
2024-12-06 18:58:37,-441,64.0,,,
2024-12-06 18:54:58,64,64.0,,,
2024-12-06 19:00:20,-744,64.0,,,
2024-12-06 19:03:07,-643,64.0,,,
2024-12-06 19:00:18,-1148,-744.0,,,
2024-12-06 18:58:30,64,64.0,,,
2024-12-06 19:03:00,-340,-845.0,,,
2024-12-06 18:57:47,64,64.0,,,
2024-12-06 19:00:27,-542,64.0,,,
2024-12-06 18:54:34,-946,94.0,,,
2024-12-06 18:57:13,64,64.0,,,
2024-12-06 18:57:14,-643,-37.0,,,
2024-12-06 18:54:33,-744,-138.0,,,
2024-12-06 18:57:22,-795,-442.0,,,
2024-12-06 19:00:42,-744,-744.0,,,
2024-12-06 18:54:05,-643,64.0,,,
2024-12-06 18:58:55,-1148,64.0,,,
2024-12-06 19:00:45,64,64.0,,,
2024-12-06 18:57:25,-138,64.0,,,
2024-12-06 18:58:52,64,64.0,,,
2024-12-06 19:02:09,64,-239.0,,,
2024-12-06 18:59:06,64,64.0,,,
2024-12-06 19:02:36,64,624.0,,,
2024-12-06 18:55:56,64,64.0,,,
2024-12-06 19:01:11,64,184.0,,,
2024-12-06 18:59:39,-542,-744.0,,,
2024-12-06 18:59:01,-361,64.0,,,
2024-12-06 18:56:49,64,64.0,,,
2024-12-06 19:01:16,-37,64.0,,,
2024-12-06 18:55:51,-441,-643.0,,,
2024-12-06 18:55:58,-1047,64.0,,,
2024-12-06 19:01:20,64,64.0,,,
2024-12-06 18:59:08,-643,64.0,,,
2024-12-06 18:56:40,64,64.0,,,
2024-12-06 19:02:07,-744,64.0,,,
2024-12-06 19:01:18,64,64.0,,,
2024-12-06 19:02:00,64,64.0,,,
2024-12-06 18:56:47,-845,94.0,,,
2024-12-06 19:01:27,-1350,64.0,,,
2024-12-06 18:55:34,64,64.0,,,
2024-12-06 18:56:13,-542,64.0,,,
2024-12-06 18:56:14,-1148,-441.0,,,
2024-12-06 19:02:53,64,64.0,,,
2024-12-06 18:55:33,-946,-441.0,,,
2024-12-06 18:56:22,64,64.0,,,
2024-12-06 19:01:42,64,64.0,,,
2024-12-06 18:55:05,-744,64.0,,,
2024-12-06 18:59:55,-340,64.0,,,
2024-12-06 18:55:02,64,64.0,,,
2024-12-06 19:01:45,-1047,84.0,,,
2024-12-06 18:56:25,-441,-946.0,,,
2024-12-06 18:59:52,64,94.0,,,
2024-12-06 19:01:19,-1451,-946.0,,,
2024-12-06 18:59:31,-441,-441.0,,,
2024-12-06 18:56:46,-643,64.0,,,
2024-12-06 19:01:26,-744,64.0,,,
2024-12-06 19:02:01,-37,64.0,,,
2024-12-06 18:55:59,-239,-138.0,,,
2024-12-06 19:02:39,-37,-441.0,,,
2024-12-06 18:59:36,-1047,-542.0,,,
2024-12-06 18:56:41,-744,64.0,,,
2024-12-06 18:59:09,-441,64.0,,,
2024-12-06 19:01:28,-200,423.0,,,
2024-12-06 18:56:48,-845,64.0,,,
2024-12-06 18:59:00,-946,-37.0,,,
2024-12-06 18:55:50,64,64.0,,,
2024-12-06 19:02:30,-330,-643.0,,,
2024-12-06 19:01:17,64,64.0,,,
2024-12-06 18:59:07,64,154.0,,,
2024-12-06 19:02:08,64,64.0,,,
2024-12-06 19:01:10,-1047,-542.0,,,
2024-12-06 18:59:38,64,64.0,,,
2024-12-06 19:02:37,-744,-441.0,,,
2024-12-06 18:55:57,-441,-37.0,,,
2024-12-06 19:01:44,64,64.0,,,
2024-12-06 18:55:03,-845,-643.0,,,
2024-12-06 18:59:53,64,64.0,,,
2024-12-06 18:55:04,-845,94.0,,,
2024-12-06 18:56:23,-1249,-744.0,,,
2024-12-06 19:01:43,64,64.0,,,
2024-12-06 18:59:54,274,94.0,,,
2024-12-06 19:02:52,1,233.0,,,
2024-12-06 18:55:32,-37,64.0,,,
2024-12-06 18:56:15,-37,64.0,,,
2024-12-06 18:56:12,-845,-643.0,,,
2024-12-06 18:55:35,64,64.0,,,
2024-12-06 19:02:55,-593,84.0,,,
2024-12-06 19:02:11,-744,-37.0,,,
2024-12-06 19:01:36,64,64.0,,,
2024-12-06 18:56:56,-542,64.0,,,
2024-12-06 19:01:09,-845,-239.0,,,
2024-12-06 18:56:51,-845,64.0,,,
2024-12-06 18:59:19,64,64.0,,,
2024-12-06 19:01:31,-744,64.0,,,
2024-12-06 19:02:16,-1148,-845.0,,,
2024-12-06 18:59:26,-744,64.0,,,
2024-12-06 19:02:29,-138,64.0,,,
2024-12-06 18:55:49,103,-744.0,,,
2024-12-06 19:01:07,64,64.0,,,
2024-12-06 19:02:20,154,174.0,,,
2024-12-06 18:55:40,64,64.0,,,
2024-12-06 18:56:58,64,64.0,,,
2024-12-06 18:59:10,-1148,-239.0,,,
2024-12-06 19:01:38,-946,64.0,,,
2024-12-06 18:55:47,-37,-37.0,,,
2024-12-06 19:02:27,84,64.0,,,
2024-12-06 18:59:28,64,64.0,,,
2024-12-06 19:02:18,-845,64.0,,,
2024-12-06 18:59:17,-1249,-744.0,,,
2024-12-06 18:59:43,64,64.0,,,
2024-12-06 18:55:13,64,64.0,,,
2024-12-06 19:01:54,-643,-441.0,,,
2024-12-06 19:01:53,64,94.0,,,
2024-12-06 18:56:33,1,64.0,,,
2024-12-06 18:55:14,64,614.0,,,
2024-12-06 18:56:05,404,64.0,,,
2024-12-06 18:55:22,64,64.0,,,
2024-12-06 19:02:42,64,64.0,,,
2024-12-06 18:56:02,-643,-542.0,,,
2024-12-06 18:59:29,64,64.0,,,
2024-12-06 19:01:01,-37,-542.0,,,
2024-12-06 18:59:16,-643,333.0,,,
2024-12-06 19:02:19,-744,-1249.0,,,
2024-12-06 19:02:21,-1350,-643.0,,,
2024-12-06 18:55:41,-845,64.0,,,
2024-12-06 19:01:06,64,94.0,,,
2024-12-06 18:59:11,-946,-946.0,,,
2024-12-06 18:56:59,-643,434.0,,,
2024-12-06 19:01:39,-744,-643.0,,,
2024-12-06 18:59:18,-1148,64.0,,,
2024-12-06 18:56:50,64,64.0,,,
2024-12-06 19:01:30,-239,64.0,,,
2024-12-06 19:02:28,64,64.0,,,
2024-12-06 18:55:48,-340,64.0,,,
2024-12-06 18:59:27,-946,-37.0,,,
2024-12-06 19:01:37,64,64.0,,,
2024-12-06 18:56:57,-1047,-725.0,,,
2024-12-06 19:02:10,64,64.0,,,
2024-12-06 18:59:20,-37,-340.0,,,
2024-12-06 19:01:08,-542,64.0,,,
2024-12-06 19:02:44,64,64.0,,,
2024-12-06 18:55:24,64,64.0,,,
2024-12-06 18:55:23,64,64.0,,,
2024-12-06 19:02:43,-1148,-239.0,,,
2024-12-06 18:56:04,64,-37.0,,,
2024-12-06 18:59:45,-643,594.0,,,
2024-12-06 18:55:15,-946,64.0,,,
2024-12-06 19:01:52,-744,-1047.0,,,
2024-12-06 18:56:32,64,64.0,,,
2024-12-06 18:59:42,-441,64.0,,,
2024-12-06 18:56:35,-139,-340.0,,,
2024-12-06 19:01:55,-1148,64.0,,,
2024-12-06 18:55:12,64,64.0,,,
2024-12-06 18:58:29,-1350,-744.0,,,
2024-12-06 19:00:01,-744,-340.0,,,
2024-12-06 18:54:46,64,64.0,,,
2024-12-06 19:03:26,64,64.0,,,
2024-12-06 19:03:19,-643,64.0,,,
2024-12-06 19:03:21,-542,-643.0,,,
2024-12-06 18:54:41,-643,-239.0,,,
2024-12-06 19:00:06,-239,64.0,,,
2024-12-06 18:58:11,-643,-340.0,,,
2024-12-06 18:57:59,64,64.0,,,
2024-12-06 19:00:39,-239,64.0,,,
2024-12-06 19:03:17,-1148,-138.0,,,
2024-12-06 18:58:18,-340,-845.0,,,
2024-12-06 18:57:50,-441,-239.0,,,
2024-12-06 19:00:30,-643,-542.0,,,
2024-12-06 19:03:28,-775,-845.0,,,
2024-12-06 18:54:48,-1249,-744.0,,,
2024-12-06 18:58:27,-340,64.0,,,
2024-12-06 19:00:37,-1047,-340.0,,,
2024-12-06 18:57:57,-744,64.0,,,
2024-12-06 19:03:10,-542,64.0,,,
2024-12-06 18:58:20,-1249,-441.0,,,
2024-12-06 19:00:08,64,64.0,,,
2024-12-06 18:57:03,-542,64.0,,,
2024-12-06 18:54:24,-744,-542.0,,,
2024-12-06 18:54:23,-643,200.0,,,
2024-12-06 18:57:04,64,-542.0,,,
2024-12-06 18:58:45,-1148,-1047.0,,,
2024-12-06 18:54:15,-946,-542.0,,,
2024-12-06 19:00:52,-845,64.0,,,
2024-12-06 18:58:42,-946,-845.0,,,
2024-12-06 18:57:35,64,64.0,,,
2024-12-06 19:00:55,-744,-542.0,,,
2024-12-06 18:54:12,64,64.0,,,
2024-12-06 19:03:11,-1249,-1047.0,,,
2024-12-06 19:00:36,-744,94.0,,,
2024-12-06 18:57:56,454,-512.0,,,
2024-12-06 18:58:21,-138,64.0,,,
2024-12-06 19:00:09,-99,64.0,,,
2024-12-06 18:57:51,-643,64.0,,,
2024-12-06 18:58:19,64,64.0,,,
2024-12-06 19:00:31,-1047,64.0,,,
2024-12-06 19:03:16,-643,64.0,,,
2024-12-06 18:58:26,-542,-1047.0,,,
2024-12-06 18:54:49,-946,412.0,,,
2024-12-06 19:00:07,64,64.0,,,
2024-12-06 19:03:20,64,64.0,,,
2024-12-06 18:54:40,-744,64.0,,,
2024-12-06 18:57:58,-542,64.0,,,
2024-12-06 18:58:10,-643,64.0,,,
2024-12-06 19:00:38,-643,64.0,,,
2024-12-06 19:03:27,-1047,64.0,,,
2024-12-06 18:58:28,64,64.0,,,
2024-12-06 19:03:18,-643,-744.0,,,
2024-12-06 18:58:17,64,94.0,,,
2024-12-06 18:58:43,-1047,-643.0,,,
2024-12-06 18:54:13,-946,-643.0,,,
2024-12-06 18:57:34,-845,-643.0,,,
2024-12-06 19:00:53,64,64.0,,,
2024-12-06 18:57:33,64,64.0,,,
2024-12-06 18:54:14,-1047,-643.0,,,
2024-12-06 18:57:05,-755,64.0,,,
2024-12-06 18:54:22,59,-744.0,,,
2024-12-06 18:54:25,64,64.0,,,
2024-12-06 18:57:02,-1350,-643.0,,,
2024-12-06 18:54:07,64,64.0,,,
2024-12-06 18:58:57,-340,64.0,,,
2024-12-06 19:00:47,-37,64.0,,,
2024-12-06 18:58:50,-340,-744.0,,,
2024-12-06 18:57:18,64,64.0,,,
2024-12-06 18:57:11,64,64.0,,,
2024-12-06 18:54:36,-239,64.0,,,
2024-12-06 18:54:09,-845,454.0,,,
2024-12-06 18:54:31,-239,64.0,,,
2024-12-06 18:57:16,64,64.0,,,
2024-12-06 18:57:29,594,94.0,,,
2024-12-06 19:00:49,-744,64.0,,,
2024-12-06 18:58:35,-37,64.0,,,
2024-12-06 19:03:05,-37,64.0,,,
2024-12-06 19:00:22,64,64.0,,,
2024-12-06 18:57:42,64,64.0,,,
2024-12-06 18:58:32,-1552,-643.0,,,
2024-12-06 18:57:45,64,64.0,,,
2024-12-06 19:00:25,124,94.0,,,
2024-12-06 19:03:02,-946,104.0,,,
2024-12-06 18:58:04,-744,64.0,,,
2024-12-06 19:00:13,64,64.0,,,
2024-12-06 19:03:34,-845,-542.0,,,
2024-12-06 18:54:54,-744,-542.0,,,
2024-12-06 18:58:03,64,64.0,,,
2024-12-06 18:54:53,-946,64.0,,,
2024-12-06 19:03:33,111,94.0,,,
2024-12-06 19:00:14,64,-239.0,,,
2024-12-06 18:57:17,-643,-643.0,,,
2024-12-06 18:54:30,-744,-441.0,,,
2024-12-06 18:57:28,-643,-441.0,,,
2024-12-06 19:00:48,-845,-441.0,,,
2024-12-06 18:54:37,-744,64.0,,,
2024-12-06 18:57:10,-340,64.0,,,
2024-12-06 18:58:58,-643,-946.0,,,
2024-12-06 18:54:08,-643,64.0,,,
2024-12-06 19:00:46,-946,64.0,,,
2024-12-06 18:57:26,-441,64.0,,,
2024-12-06 18:57:19,64,64.0,,,
2024-12-06 18:57:21,-845,-1148.0,,,
2024-12-06 19:00:41,-542,64.0,,,
2024-12-06 18:58:56,-845,-643.0,,,
2024-12-06 18:54:39,-542,-845.0,,,
2024-12-06 18:58:02,-1148,64.0,,,
2024-12-06 19:00:15,-340,64.0,,,
2024-12-06 18:54:52,-340,-138.0,,,
2024-12-06 19:03:32,103,114.0,,,
2024-12-06 18:58:05,64,64.0,,,
2024-12-06 19:03:35,64,64.0,,,
2024-12-06 19:00:12,-946,64.0,,,
2024-12-06 19:03:03,64,64.0,,,
2024-12-06 18:57:44,-946,64.0,,,
2024-12-06 18:58:34,-744,-643.0,,,
2024-12-06 19:00:23,64,-138.0,,,
2024-12-06 18:57:43,-643,-744.0,,,
2024-12-06 19:03:04,64,64.0,,,
2024-12-06 18:56:17,-340,64.0,,,
2024-12-06 19:02:50,64,-37.0,,,
2024-12-06 18:55:30,-643,-744.0,,,
2024-12-06 18:56:28,-845,-845.0,,,
2024-12-06 19:01:48,64,64.0,,,
2024-12-06 19:02:57,-340,-744.0,,,
2024-12-06 18:56:10,-340,64.0,,,
2024-12-06 18:59:58,-1047,-643.0,,,
2024-12-06 18:55:08,-542,64.0,,,
2024-12-06 19:01:46,-1047,64.0,,,
2024-12-06 18:56:26,-946,64.0,,,
2024-12-06 18:56:21,64,694.0,,,
2024-12-06 18:55:06,-946,-138.0,,,
2024-12-06 18:59:56,-542,64.0,,,
2024-12-06 19:02:59,64,64.0,,,
2024-12-06 18:55:39,64,64.0,,,
2024-12-06 18:59:02,-542,64.0,,,
2024-12-06 19:01:15,-239,64.0,,,
2024-12-06 18:55:52,-643,-845.0,,,
2024-12-06 19:02:32,64,64.0,,,
2024-12-06 19:02:35,-744,104.0,,,
2024-12-06 18:55:55,-1047,64.0,,,
2024-12-06 18:59:33,-1047,-340.0,,,
2024-12-06 19:02:03,-946,94.0,,,
2024-12-06 19:01:24,-441,-340.0,,,
2024-12-06 18:59:34,64,64.0,,,
2024-12-06 19:01:23,-1350,-138.0,,,
2024-12-06 18:56:43,64,64.0,,,
2024-12-06 19:02:04,-37,64.0,,,
2024-12-06 18:55:07,-583,-138.0,,,
2024-12-06 18:56:20,64,64.0,,,
2024-12-06 19:01:40,-946,-542.0,,,
2024-12-06 19:02:58,64,64.0,,,
2024-12-06 18:55:38,64,64.0,,,
2024-12-06 18:59:57,-643,-845.0,,,
2024-12-06 19:01:47,-1148,-1249.0,,,
2024-12-06 18:56:27,-441,-1047.0,,,
2024-12-06 18:55:00,-744,64.0,,,
2024-12-06 18:59:50,-261,64.0,,,
2024-12-06 18:56:18,64,64.0,,,
2024-12-06 18:59:59,64,64.0,,,
2024-12-06 18:55:36,-643,64.0,,,
2024-12-06 19:02:56,64,64.0,,,
2024-12-06 19:02:51,-685,-643.0,,,
2024-12-06 18:56:16,-845,64.0,,,
2024-12-06 18:56:29,64,594.0,,,
2024-12-06 18:59:35,-1047,64.0,,,
2024-12-06 19:02:05,-845,64.0,,,
2024-12-06 19:01:22,-441,64.0,,,
2024-12-06 18:56:42,64,64.0,,,
2024-12-06 18:59:32,64,64.0,,,
2024-12-06 18:56:45,-946,-946.0,,,
2024-12-06 19:01:25,-1451,-845.0,,,
2024-12-06 19:02:02,-744,64.0,,,
2024-12-06 18:59:04,-643,64.0,,,
2024-12-06 19:01:13,454,104.0,,,
2024-12-06 19:02:34,64,64.0,,,
2024-12-06 18:59:03,64,64.0,,,
2024-12-06 18:55:53,-1148,-643.0,,,
2024-12-06 19:02:33,-1148,64.0,,,
2024-12-06 19:01:14,64,64.0,,,
