Map,Random,MaxImmediateDistance,MCTS,QLearning,DQN
2024-12-06 10:30:20,48,48.0,48.0,-53.0,48.0
2024-12-06 10:28:14,-861,48.0,-53.0,-760.0,-659.0
2024-12-06 10:33:38,-861,-558.0,-558.0,-861.0,-861.0
2024-12-06 10:30:27,278,48.0,48.0,48.0,48.0
2024-12-06 10:33:00,-154,-154.0,48.0,-558.0,-861.0
2024-12-06 10:34:17,48,48.0,48.0,48.0,48.0
2024-12-06 10:30:18,-457,-356.0,-659.0,-1063.0,-962.0
2024-12-06 10:34:28,-760,-659.0,-659.0,-861.0,-962.0
2024-12-06 10:28:13,-760,-457.0,-558.0,-760.0,-558.0
2024-12-06 10:28:47,-558,-760.0,-962.0,-659.0,-457.0
2024-12-06 10:34:43,-6,-154.0,387.0,-529.0,225.0
2024-12-06 10:33:54,-356,48.0,48.0,48.0,48.0
2024-12-06 10:28:40,-356,-53.0,-154.0,-760.0,-558.0
2024-12-06 10:33:53,48,48.0,48.0,48.0,48.0
2024-12-06 10:34:44,48,48.0,48.0,48.0,48.0
2024-12-06 10:28:49,48,48.0,48.0,48.0,48.0
2024-12-06 10:30:42,-760,48.0,-154.0,-962.0,48.0
2024-12-06 10:30:45,48,48.0,48.0,48.0,48.0
2024-12-06 10:36:06,-1063,-53.0,-255.0,-2073.0,-558.0
2024-12-06 10:31:11,48,48.0,468.0,48.0,48.0
2024-12-06 10:35:21,48,48.0,48.0,48.0,48.0
2024-12-06 10:36:39,-65,-659.0,85.0,48.0,-659.0
2024-12-06 10:29:25,48,48.0,48.0,48.0,48.0
2024-12-06 10:32:31,-255,48.0,-53.0,-154.0,248.0
2024-12-06 10:35:26,-1265,78.0,48.0,-962.0,118.0
2024-12-06 10:31:16,-861,-760.0,6.0,-760.0,-255.0
2024-12-06 10:36:01,-255,48.0,48.0,48.0,-558.0
2024-12-06 10:35:19,48,48.0,48.0,48.0,48.0
2024-12-06 10:29:22,177,-235.0,287.0,227.0,104.0
2024-12-06 10:31:29,48,78.0,48.0,48.0,48.0
2024-12-06 10:32:07,-962,48.0,-558.0,-659.0,-760.0
2024-12-06 10:35:10,48,48.0,48.0,48.0,48.0
2024-12-06 10:31:20,48,48.0,48.0,48.0,48.0
2024-12-06 10:29:14,-154,138.0,-95.0,-861.0,-155.0
2024-12-06 10:32:38,48,48.0,48.0,48.0,48.0
2024-12-06 10:36:08,-962,48.0,48.0,-760.0,-760.0
2024-12-06 10:36:30,48,48.0,48.0,48.0,48.0
2024-12-06 10:31:27,-760,48.0,-558.0,48.0,-255.0
2024-12-06 10:32:00,-760,-457.0,-457.0,-861.0,-457.0
2024-12-06 10:31:18,-659,48.0,-53.0,-356.0,48.0
2024-12-06 10:35:28,-1164,48.0,-154.0,-760.0,-659.0
2024-12-06 10:29:13,-659,-861.0,-154.0,-861.0,48.0
2024-12-06 10:29:47,-1063,-457.0,-558.0,-1164.0,-861.0
2024-12-06 10:32:54,-861,48.0,-356.0,-1265.0,-760.0
2024-12-06 10:35:43,-962,-1265.0,-1063.0,-53.0,-861.0
2024-12-06 10:29:40,-457,-255.0,-154.0,-255.0,-659.0
2024-12-06 10:35:44,-1164,-356.0,-659.0,-53.0,-861.0
2024-12-06 10:29:49,48,48.0,48.0,48.0,48.0
2024-12-06 10:36:55,-558,78.0,48.0,-861.0,48.0
2024-12-06 10:31:42,-659,98.0,-861.0,-760.0,118.0
2024-12-06 10:31:45,-1063,-448.0,-255.0,-861.0,-861.0
2024-12-06 10:36:52,278,48.0,528.0,48.0,528.0
2024-12-06 10:32:01,-659,-659.0,-558.0,-457.0,-962.0
2024-12-06 10:35:16,-255,48.0,-558.0,-558.0,-457.0
2024-12-06 10:31:26,-962,368.0,13.0,-146.0,306.0
2024-12-06 10:36:31,48,48.0,48.0,48.0,48.0
2024-12-06 10:35:29,-457,-760.0,-558.0,-558.0,-255.0
2024-12-06 10:29:12,48,48.0,278.0,48.0,48.0
2024-12-06 10:31:19,-1063,-659.0,-558.0,-558.0,-659.0
2024-12-06 10:36:36,48,48.0,48.0,48.0,48.0
2024-12-06 10:31:21,-558,48.0,48.0,-760.0,-53.0
2024-12-06 10:35:11,-962,48.0,-659.0,-659.0,-33.0
2024-12-06 10:32:06,-861,88.0,168.0,-558.0,27.0
2024-12-06 10:36:09,48,48.0,48.0,48.0,48.0
2024-12-06 10:29:15,48,48.0,306.0,48.0,48.0
2024-12-06 10:32:39,-659,48.0,48.0,48.0,-154.0
2024-12-06 10:36:00,48,48.0,48.0,48.0,48.0
2024-12-06 10:31:17,-356,-154.0,-1063.0,-962.0,-962.0
2024-12-06 10:35:27,48,-861.0,-53.0,-861.0,-154.0
2024-12-06 10:32:30,48,48.0,316.0,23.0,427.0
2024-12-06 10:31:28,-962,78.0,48.0,-861.0,-53.0
2024-12-06 10:35:18,-1265,-619.0,-328.0,-760.0,-659.0
2024-12-06 10:29:23,-154,-154.0,48.0,-53.0,48.0
2024-12-06 10:32:37,258,48.0,318.0,48.0,478.0
2024-12-06 10:35:20,48,48.0,-154.0,48.0,48.0
2024-12-06 10:31:10,48,48.0,48.0,48.0,48.0
2024-12-06 10:36:07,48,48.0,48.0,48.0,48.0
2024-12-06 10:29:24,-861,48.0,-861.0,-861.0,-457.0
2024-12-06 10:32:08,48,48.0,48.0,48.0,48.0
2024-12-06 10:36:38,-760,-457.0,-154.0,-962.0,-519.0
2024-12-06 10:36:53,288,48.0,128.0,48.0,48.0
2024-12-06 10:31:44,48,48.0,48.0,48.0,48.0
2024-12-06 10:31:43,48,48.0,48.0,48.0,48.0
2024-12-06 10:36:54,-659,-760.0,-255.0,-962.0,-659.0
2024-12-06 10:29:48,-962,-760.0,74.0,528.0,-88.0
2024-12-06 10:29:41,48,48.0,48.0,48.0,48.0
2024-12-06 10:32:52,-659,48.0,-457.0,-962.0,-861.0
2024-12-06 10:35:45,-1164,-659.0,-255.0,-659.0,-558.0
2024-12-06 10:29:46,-659,48.0,165.0,-1366.0,407.0
2024-12-06 10:35:42,-1063,48.0,-962.0,-1164.0,-457.0
2024-12-06 10:32:55,16,48.0,48.0,-356.0,367.0
